"Ps","Scanpath","Scanpath_complex","age","gender","alarm","fire","numeracy","baserate","baserate_avg","true_positive","true_positive_avg","false_alarm","false_alarm_avg","numerical_format","correctness","Wave","Correct_answer","Given_answer","Correct_answer_belief","Bias_GC","Bias_belief","Numeracy_cat"
"6acb5f846a67c638","ABDEDEABCFGCHEDBAABHHCDBHCCFDDECBBABAHCACCFCHFCFCCFG","A:1210,B:833,D:3762,E:2201,D:433,E:481,A:630,B:1217,C:531,F:746,G:1862,C:1098,H:13184,E:482,D:582,B:430,A:349,A:133,B:1217,H:265,H:3779,C:650,D:534,B:313,H:1764,C:370,C:763,F:2629,D:432,D:1480,E:313,C:803,B:580,B:2148,A:517,B:1012,A:332,H:1498,C:5330,A:581,C:380,C:4832,F:599,C:246,H:1934,F:514,C:680,F:900,C:3251,C:31,F:20198,G:2571",48,"m",3,1,3.25,0.15,0.1,0.8,0.5,0.8,0.27,"probability","incorrect","2",0.1711,0.3501,0.1501,0.310942101223932,-0.05686931729783,"high"
"6aef20b59945eca6","BDDAEFFFEADBCFFGFGCABCDEEEDDBDEDEFCFFFGHDED","B:1590,D:942,D:3503,A:1032,E:1613,F:863,F:1012,F:1507,E:793,A:1299,D:1291,B:2210,C:1456,F:900,F:933,G:2207,F:2493,G:1582,C:2550,A:1379,B:1849,C:3626,D:2594,E:925,E:962,E:3934,D:813,D:942,B:1239,D:561,E:1048,D:1101,E:1673,F:1004,C:917,F:801,F:856,F:904,G:6967,H:15719,D:5581,E:1730,D:16305",37,"m",4,2,3.75,0.27,0,0.27,0,0.73,0,"frequency","incorrect","1",0.1201,0.2701,0.1201,0.351981576784545,0,"high"
"6b7ac9631412e997","BBBDBCAAABAAACCCBCCFEDEDEBEDBAACCFGFGCACFGHHHDDDEDBAHGFEDAEDEFGFEFEDEDBAAH","B:1198,B:514,B:149,D:1098,B:717,C:2044,A:65,A:333,A:132,B:634,A:182,A:300,A:481,C:235,C:546,C:200,B:650,C:54,C:181,F:17,E:15,D:681,E:583,D:348,E:67,B:463,E:252,D:197,B:333,A:99,A:248,C:315,C:315,F:401,G:580,F:583,G:382,C:248,A:715,C:116,F:464,G:1646,H:1728,H:5978,H:6360,D:337,D:312,D:400,E:366,D:333,B:1466,A:530,H:5678,G:381,F:568,E:50,D:1580,A:432,E:86,D:284,E:32,F:49,G:4044,F:82,E:485,F:81,E:83,D:498,E:250,D:134,B:664,A:861,A:1250,H:3547",20,"m",4,2,4.5,0.01,0.1,0.95,0.5,0.15,0.27,"frequency","incorrect","2",0.1711,0.0501,0.0601,-0.533412283673855,-0.454375537538361,"high"
"6baf7a40b695a444","ABCGFEDABCDEGFGCFGACFGABDCFGHB","A:848,B:738,C:792,G:714,F:501,E:379,D:1512,A:1102,B:978,C:1635,D:608,E:2043,G:532,F:4932,G:862,C:499,F:824,G:430,A:419,C:675,F:563,G:3148,A:1724,B:1601,D:2080,C:2105,F:1892,G:2893,H:6271,B:6564",30,"f",3,1,3.75,0.27,0,1,0,0.9,0,"frequency","incorrect","1",0.2911,0.2701,0.2911,-0.0325176212513598,0,"high"
"6bb91af7125ef61e","AAAHHAABBDBBDEFGGFCHDC","A:1575,A:712,A:490,H:352,H:2966,A:966,A:356,B:931,B:389,D:1779,B:1611,B:1508,D:898,E:35,F:49,G:270,G:491,F:339,C:473,H:4576,D:338,C:2982",27,"m",3,2,3.38,0.02,0.1,0.25,0.5,0.75,0.27,"probability","incorrect","2",0.1711,0.5001,0.0071,0.465806845006567,-1.38199166082203,"high"
"6c61b878929be3ba","ABDEFFGCHABDBDBDBDBCCFEBDBA","A:1769,B:749,D:633,E:1116,F:331,F:416,G:483,C:2167,H:9516,A:38,B:217,D:899,B:648,D:616,B:1101,D:1633,B:1951,D:2117,B:2366,C:285,C:50,F:566,E:566,B:7933,D:1819,B:81,A:2567",29,"f",2,1,2.13,0.15,0.1,0.2,0.5,0.4,0.27,"probability","incorrect","2",0.1711,0.5001,0.0811,0.465806845006567,-0.324229155329944,"low"
"6c9742d36e15f79c","ADAHABACEDEFGFEDEFGFEDEFGFGCFGHED","A:2917,D:965,A:398,H:4478,A:1917,B:982,A:316,C:2183,E:18,D:4300,E:2431,F:3883,G:3070,F:93,E:250,D:619,E:917,F:765,G:7737,F:48,E:44,D:468,E:2337,F:61,G:277,F:2437,G:12591,C:538,F:2719,G:29114,H:7214,E:233,D:3182",50,"f",4,1,3.75,0.05,0,0.9,0,0.27,0,"probability","incorrect","1",0.1491,0.9001,0.1491,0.780813118248132,0,"high"
"6d9d072682665d99","HABCBDEBABCCBBAABCAAAABAABHABBBDADHCHDBAABBDECCFGFEDBHCEDBABHAB","H:26336,A:1715,B:782,C:896,B:1550,D:1741,E:2264,B:4181,A:864,B:1081,C:314,C:1068,B:319,B:445,A:298,A:982,B:781,C:3031,A:1665,A:3164,A:3196,A:148,B:996,A:885,A:332,B:1415,H:3816,A:547,B:1232,B:1265,B:100,D:1365,A:716,D:4448,H:6432,C:1298,H:20915,D:4731,B:330,A:7017,A:1664,B:466,B:1831,D:2332,E:2183,C:2116,C:165,F:847,G:1415,F:133,E:948,D:397,B:614,H:8716,C:82,E:232,D:300,B:1414,A:438,B:4293,H:767,A:932,B:1434",38,"f",1,1,4.25,0.3,0.1,0.5,0.5,0.2,0.27,"frequency","incorrect","2",0.1711,0.1001,0.5171,-0.232815932061782,0.480324528230969,"high"
"6de9747a6414a681","AABBHBBDBDEHBDDC","A:374,A:172,B:378,B:2121,H:16141,B:253,B:1580,D:2140,B:1039,D:715,E:974,H:6447,B:2310,D:505,D:619,C:2995",33,"f",2,1,2,0.02,0.1,0.05,0.5,0.2,0.27,"probability","incorrect","2",0.1711,0.6001,0.0051,0.544973617224996,-1.52567983344316,"low"
"6e02541a3feb3a57","AAFEABCFEDEFGDEABDEDDEFCCFGHDC","A:108,A:231,F:80,E:898,A:584,B:615,C:633,F:65,E:82,D:564,E:384,F:365,G:25881,D:116,E:198,A:1115,B:1116,D:698,E:1284,D:265,D:149,E:266,F:148,C:1499,C:98,F:683,G:1766,H:23159,D:665,C:10550",40,"m",1,2,3.75,0.25,0.1,0.3,0.5,0.7,0.27,"frequency","incorrect","2",0.1711,0.5001,0.1251,0.465806845006567,-0.13599269984768,"high"
"6f336f6acec1d34e","BEBCCDEBFGHCFCCFEDEECHFFGFEDEFGHAAHGFCFEDEG","B:531,E:664,B:1832,C:367,C:5857,D:1448,E:1748,B:598,F:2013,G:3561,H:6174,C:3727,F:2113,C:233,C:632,F:682,E:50,D:4610,E:2860,E:334,C:351,H:3409,F:534,F:847,G:1033,F:1496,E:298,D:999,E:732,F:4678,G:530,H:6758,A:232,A:6360,H:6325,G:49,F:365,C:349,F:749,E:33,D:531,E:50,G:783",59,"f",3,1,4.38,0.001,0.1,0.98,0.5,0.05,0.27,"frequency","correct","2",0.1711,0.1711,0.0191,0,-0.952216642293373,"high"
"6fcbacc8a71fe69f","AABCCEDEBDEFGFCHCFGFCBBDEFCHABEDEFGABEDEFGCCAACAH","A:878,A:1174,B:818,C:1893,C:195,E:65,D:819,E:1093,B:1018,D:679,E:547,F:528,G:1128,F:1179,C:4283,H:6629,C:93,F:217,G:623,F:824,C:148,B:501,B:795,D:799,E:584,F:78,C:1146,H:8330,A:481,B:649,E:17,D:737,E:1453,F:265,G:5793,A:63,B:35,E:19,D:616,E:567,F:563,G:534,C:193,C:131,A:48,A:5573,C:1125,A:1864,H:6715",32,"m",2,3,4.25,0.001,0,0.1,0,0.9,0,"frequency","correct","1",1e-04,1e-04,1e-04,0,0,"high"
"7025234c86efd19b","ABCDDECFGHBDCH","A:1281,B:1214,C:1366,D:99,D:2651,E:1632,C:1183,F:649,G:5168,H:6462,B:1432,D:1334,C:782,H:4552",33,"f",3,1,4.38,0.05,0.1,0.05,0.5,0.6,0.27,"probability","incorrect","2",0.1711,0.5001,0.0041,0.465806845006567,-1.62046615282136,"high"
"7046cc197aa1eaf5","AAAAHBBABDEHABDEFH","A:100,A:265,A:33,A:1649,H:4465,B:415,B:499,A:684,B:450,D:530,E:1122,H:9704,A:292,B:1184,D:501,E:34,F:3932,H:4102",18,"m",3,1,4.88,0.01,0.1,0.833,0.5,0.04,0.27,"frequency","incorrect","2",0.1711,0.0501,0.1741,-0.533412283673855,0.00754876157623088,"high"
"7063bb95ad85d767","AAABCBDDEEFGGFHCFEDEFHCFFEDEFEDDEFEDFGHHHHABDD","A:231,A:5030,A:1048,B:781,C:583,B:1732,D:515,D:1016,E:1481,E:618,F:2280,G:1848,G:100,F:1881,H:12224,C:1698,F:768,E:49,D:1081,E:365,F:1398,H:5380,C:49,F:532,F:2098,E:1017,D:1948,E:83,F:1065,E:183,D:1632,D:49,E:366,F:1117,E:81,D:2394,F:54,G:433,H:240,H:1608,H:429,H:2266,A:19,B:285,D:377,D:4082",24,"f",4,1,4.63,0.15,0,0.2,0,0.25,0,"probability","incorrect","1",0.1241,0.2001,0.1241,0.207475307137482,0,"high"
"70c24dc7f5747722","ABCFEDEFGFGCFGHBGGFCGGFEDEEDDEHGFCCFFGCCGFEDEHHH","A:99,B:1565,C:1197,F:47,E:405,D:1391,E:1080,F:882,G:917,F:450,G:481,C:1333,F:1699,G:4131,H:3478,B:484,G:796,G:134,F:282,C:931,G:224,G:326,F:2264,E:232,D:384,E:465,E:382,D:865,D:132,E:1948,H:4216,G:349,F:2514,C:50,C:532,F:24145,F:5505,G:297,C:382,C:2182,G:316,F:332,E:349,D:216,E:482,H:18452,H:82076,H:5956",39,"f",3,2,4.63,0.02,0,0.9,0,0.025,0,"frequency","incorrect","1",0.4241,0.9801,0.4241,0.36380211673539,0,"high"
"71ab5ea4f1ff5f0b","ABCDBABDEFCFCFCGHAFCHFHHGCFEDECFCCEDBEDEFCBCBEFH","A:11179,B:6679,C:3800,D:1402,B:147,A:681,B:816,D:5998,E:3682,F:6466,C:733,F:1400,C:3050,F:4515,C:533,G:9680,H:9994,A:715,F:299,C:283,H:7347,F:2766,H:431,H:10031,G:1081,C:383,F:798,E:232,D:582,E:1867,C:633,F:2898,C:449,C:82,E:316,D:1532,B:666,E:232,D:533,E:82,F:632,C:1733,B:1149,C:1898,B:667,E:132,F:2866,H:3799",56,"m",3,2,4.13,0.001,0,0.999,0,0.1,0,"frequency","correct","1",0.0101,0.0101,0.0101,0,0,"high"
"72714a304bff317f","ABDEFEDEFGHCCCEDEFG","A:417,B:499,D:821,E:119,F:1039,E:140,D:880,E:79,F:121,G:880,H:4498,C:118,C:261,C:258,E:78,D:559,E:98,F:1043,G:4322",23,"f",3,2,3.75,0.01,0.1,0.8,0.5,0.5,0.27,"frequency","correct","2",0.1711,0.1711,0.0161,0,-1.02642413350925,"high"
"7405fe2e85822a9f","BDDEFGCABBCBCBDEDEFGFGFGHBAABDFGHBABBDECCAAAABDEBAAAHDEFEDEFGFEDBBDBDBDB","B:493,D:9887,D:631,E:1140,F:581,G:1728,C:812,A:1186,B:1011,B:54,C:602,B:866,C:458,B:406,D:735,E:535,D:466,E:481,F:959,G:443,F:474,G:329,F:333,G:3683,H:9910,B:134,A:231,A:331,B:1089,D:1691,F:21,G:4629,H:2769,B:550,A:766,B:2606,B:46,D:1666,E:78,C:282,C:97,A:160,A:275,A:155,A:119,B:1085,D:7383,E:75,B:97,A:67,A:45,A:1214,H:7302,D:519,E:32,F:903,E:34,D:465,E:57,F:77,G:200,F:68,E:83,D:970,B:77,B:393,D:422,B:281,D:249,B:274,D:192,B:9204",25,"m",2,2,3.38,0.1,0,0.85,0,0.15,0,"probability","incorrect","1",0.3861,0.8501,0.3861,0.34277021455344,0,"high"
"74338a4fafefc5e9","BCCBCCAABBCCEDDEFGHHCFHGHHDDDDEBBC","B:964,C:448,C:952,B:568,C:300,C:415,A:731,A:134,B:597,B:484,C:519,C:1000,E:17,D:276,D:721,E:1340,F:1229,G:7885,H:6413,H:951,C:35,F:7606,H:6156,G:214,H:182,H:3043,D:351,D:583,D:1984,D:484,E:4064,B:252,B:1015,C:2794",32,"f",4,5,4.75,0.5,0.1,0.333,0.5,0.25,0.27,"frequency","incorrect","2",0.1711,0.5001,0.5711,0.465806845006567,0.523462150623671,"high"
"7464dcef32ee38ff","ABCGFEDHGFHHACDHGFEEDEC","A:1848,B:1602,C:1182,G:2566,F:3649,E:732,D:2253,H:12633,G:2021,F:1099,H:250,H:4233,A:551,C:2949,D:15987,H:3438,G:2333,F:4049,E:266,E:2219,D:8019,E:22755,C:4820",19,"m",3,1,4,0.2,0,0.9,0,0.1,0,"probability","incorrect","1",0.6921,0.9001,0.6921,0.114121912460371,0,"high"
"759d6108ad255648","ABCDEFGFCFGHCAHHABDH","A:4132,B:1064,C:1176,D:3501,E:1662,F:1496,G:2948,F:781,C:2698,F:1334,G:4997,H:14103,C:1364,A:5698,H:3315,H:1725,A:55,B:97,D:30457,H:13264",21,"f",3,2,4.13,0.4,0,0.3,0,0.4,0,"frequency","incorrect","1",0.3331,0.1201,0.3331,-0.443031625288271,0,"high"
"7656f91669657428","ABBFGH","A:814,B:301,B:329,F:2149,G:1563,H:18747",42,"m",1,1,2.75,0.2,0.1,0.1,0.5,0.1,0.27,"probability","incorrect","2",0.1711,0.1001,0.2001,-0.232815932061782,0.0679970790951111,"low"
"765f4d0d57a1bc36","ABCCCHHABDH","A:1447,B:948,C:381,C:1835,C:930,H:6037,H:12327,A:865,B:733,D:2130,H:6685",25,"f",3,1,3.38,0.01,0.1,0.95,0.5,0.2,0.27,"probability","incorrect","2",0.1711,0.5001,0.0461,0.465806845006567,-0.569549084151452,"high"
"771af726d35863bc","ABBBDEBBDEFGCAAABDHHABEDEFGCACCBCFGBDAHHHH","A:1067,B:599,B:233,B:7074,D:3627,E:132,B:101,B:818,D:686,E:451,F:311,G:183,C:1291,A:1030,A:2290,A:150,B:1590,D:11320,H:410,H:27199,A:366,B:1521,E:300,D:784,E:817,F:1636,G:1738,C:1322,A:1420,C:561,C:390,B:852,C:1504,F:1822,G:5116,B:3645,D:2798,A:5680,H:785,H:11908,H:23517,H:8696",46,"m",3,1,4.13,0.004,0.1,0.03,0.5,0.05,0.27,"frequency","incorrect","2",0.1711,0.0501,0.0021,-0.533412283673855,-1.91103071480718,"high"
"7896dff0a852c2d5","CGFCABCGGFEDBEDBCFCGGCACGH","C:64,G:21623,F:349,C:479,A:1266,B:909,C:16812,G:117,G:850,F:1582,E:1259,D:1217,B:466,E:879,D:817,B:358,C:854,F:597,C:348,G:334,G:483,C:530,A:433,C:48,G:2365,H:11579",19,"f",3,2,3.38,0.27,0,1,0,0.3,0,"probability","incorrect","1",0.5521,1.0001,0.5521,0.258025680136724,0,"high"
"78a1aa74961c5825","AABDDEBACACFGBDDEHH","A:860,A:582,B:545,D:212,D:932,E:2128,B:648,A:748,C:832,A:614,C:530,F:651,G:2062,B:479,D:332,D:449,E:1797,H:8533,H:4895",31,"m",2,2,3.25,0.037,0,0.037,0,0.037,0,"frequency","incorrect","1",0.0371,0.0201,0.0371,-0.266177852194557,0,"high"
"78a8419fb6a5b678","ABBBCCEDEFGFGCGHABDDBA","A:2299,B:834,B:462,B:1678,C:646,C:3743,E:78,D:1651,E:1055,F:809,G:1393,F:1137,G:1195,C:1048,G:3273,H:7573,A:63,B:79,D:399,D:744,B:831,A:5526",36,"f",3,1,4.5,0.01,0.1,0.01,0.5,0.01,0.27,"frequency","incorrect","2",0.1711,0.0501,0.0101,-0.533412283673855,-1.22892863575846,"high"
"79bb2aaa10de988a","HABCCGFGCAHABDBABECEDC","H:630,A:684,B:881,C:449,C:1049,G:599,F:783,G:649,C:117,A:1400,H:5868,A:749,B:834,D:1198,B:1301,A:599,B:400,E:666,C:432,E:166,D:383,C:2033",29,"m",4,1,3.38,0.15,0.1,0.01,0.5,0.05,0.27,"probability","incorrect","2",0.1711,0.5001,0.0341,0.465806845006567,-0.700495630548603,"high"
"7c12e4dce5e901c3","ABCEDEDEFGHHABD","A:2125,B:1910,C:3969,E:108,D:1182,E:1984,D:779,E:98,F:947,G:8621,H:7907,H:3863,A:678,B:666,D:4465",53,"f",2,2,4.75,0.03,0,0.85,0,0.27,0,"probability","incorrect","1",0.0891,0.8501,0.0891,0.979592312140615,0,"high"
"7c71e6045e94b971","ABBCDEFGABCDEFGCH","A:752,B:706,B:151,C:749,D:599,E:448,F:516,G:1147,A:1295,B:715,C:715,D:665,E:965,F:796,G:1448,C:629,H:3644",32,"m",2,3,3,0.02,0,0.03,0,0.04,0,"probability","incorrect","1",0.0151,1.0001,0.0151,1.82106647998369,0,"mid"
"7d3878b932ed6c0c","HAHCDDC","H:9275,A:1482,H:9887,C:479,D:1913,D:799,C:9903",46,"f",3,1,4.63,0.01,0.1,0.002,0.5,0.005,0.27,"frequency","incorrect","2",0.1711,0.0501,0.0041,-0.533412283673855,-1.62046615282136,"high"
"7d88f58678a08349","ABBCCBBCFEDEFGFGHABDBDEC","A:740,B:282,B:2664,C:688,C:81,B:47,B:651,C:447,F:37,E:447,D:1243,E:523,F:436,G:2432,F:2960,G:2055,H:11015,A:57,B:390,D:899,B:565,D:729,E:16,C:4318",40,"f",2,2,4.88,0.01,0.1,0.01,0.5,0.35,0.27,"probability","incorrect","2",0.1711,0.5001,1e-04,0.465806845006567,-3.2332500095411,"high"
"7dafc6517bb94761","CAAABBDECBCFGCHHAABBDEF","C:307,A:1182,A:29,A:313,B:454,B:3082,D:607,E:910,C:1370,B:494,C:352,F:727,G:805,C:991,H:478,H:4107,A:17,A:137,B:623,B:73,D:1371,E:247,F:2350",33,"f",1,2,2.75,0.1,0.1,0.1,0.5,0.12,0.27,"probability","incorrect","2",0.1711,0.5001,0.0851,0.465806845006567,-0.303320449456512,"low"
"7e686a43e4f4fe24","ABCDBCDEFDEFGHD","A:918,B:1417,C:2019,D:1604,B:2365,C:1244,D:1022,E:2229,F:1819,D:3931,E:3053,F:1231,G:5804,H:6763,D:3372",30,"f",4,1,4.38,0.1,0,0.1,0,0.85,0,"probability","incorrect","1",0.0131,0.1001,0.0131,0.883162781823554,0,"high"
"7efdca3c9a88c1da","ABCCBDDBDEFCCBBEFGGFCFGHEBCCBDDEFGHBDBCBBCBH","A:1167,B:1517,C:448,C:2387,B:799,D:450,D:1785,B:1884,D:3953,E:2596,F:298,C:172,C:1212,B:334,B:717,E:517,F:2934,G:432,G:685,F:1299,C:835,F:1534,G:2585,H:10771,E:117,B:3269,C:649,C:1284,B:2586,D:366,D:4436,E:83,F:4202,G:250,H:10958,B:2384,D:6872,B:916,C:1584,B:334,B:6420,C:1567,B:967,H:49974",54,"m",2,1,4.75,0.4,0,0.85,0,0.15,0,"frequency","correct","1",0.7911,0.7911,0.7911,0,0,"high"
"7fc357422b67866f","BAHABBEBAHABBEDEDACCGF","B:1633,A:1949,H:7547,A:283,B:250,B:183,E:716,B:600,A:2033,H:6432,A:182,B:399,B:1383,E:316,D:832,E:466,D:1967,A:949,C:382,C:1350,G:1533,F:3851",28,"m",1,1,3.88,0.01,0,0.3,0,0.8,0,"probability","incorrect","1",0.0041,0.8001,0.0041,2.2903604136898,0,"high"
"804dd6e4a8c3a9cd","HHHHABDBBBAHHHHHHHHHABEBEED","H:10625,H:308,H:721,H:9261,A:3029,B:2007,D:1789,B:28,B:1250,B:2721,A:877,H:402,H:789,H:522,H:1622,H:3672,H:2857,H:7537,H:4753,H:6301,A:798,B:1867,E:4038,B:586,E:166,E:647,D:9229",31,"f",3,1,3,0.005,0,0.01,0,0.25,0,"frequency","correct","1",1e-04,1e-04,1e-04,0,0,"mid"
"805c11aa3ef1db6a","BBABCCBDEFGFHDBA","B:470,B:1529,A:1449,B:538,C:1078,C:111,B:1652,D:797,E:1224,F:1675,G:4465,F:6670,H:9706,D:1157,B:1135,A:3667",41,"f",2,3,4.38,0.02,0.1,1,0.5,0.5,0.27,"probability","incorrect","2",0.1711,0.1001,0.0391,-0.232815932061782,-0.641073252145233,"high"
"813a8914e319fef5","BDEFGCHHDEBCCHFDECBBDEFFGFCCCGH","B:1315,D:781,E:795,F:1132,G:813,C:2654,H:2858,H:3881,D:934,E:1131,B:1197,C:99,C:1081,H:11199,F:1748,D:1133,E:4049,C:1749,B:465,B:1817,D:716,E:1100,F:347,F:581,G:1481,F:1764,C:417,C:131,C:113,G:2766,H:5916",37,"m",2,2,3.88,0.25,0,0.2,0,0.75,0,"probability","incorrect","1",0.0821,0.2501,0.0821,0.483770534611062,0,"high"
"82a18bc8ee16b9e6","ABCDEFGDH","A:2542,B:2268,C:2515,D:2076,E:983,F:1523,G:12663,D:3395,H:25734",52,"f",3,1,3.38,0.27,0.1,0.27,0.5,0.27,0.27,"probability","incorrect","2",0.1711,0.0201,0.2701,-0.930053952120611,0.198274574646351,"high"
"85356cc795c3856c","AABABCCBABCCEDEFGFEDDBCBDEBDEDECAAAHHEEDBFEFGGFEDEEDEFCHCEDBCFGFEEFD","A:190,A:653,B:671,A:1610,B:481,C:306,C:663,B:1178,A:814,B:775,C:197,C:115,E:27,D:612,E:411,F:455,G:676,F:78,E:93,D:462,D:446,B:500,C:397,B:799,D:496,E:1065,B:1097,D:997,E:349,D:447,E:164,C:3164,A:2680,A:2521,A:556,H:18953,H:325,E:398,E:547,D:929,B:1283,F:406,E:1046,F:378,G:414,G:384,F:197,E:113,D:648,E:262,E:266,D:398,E:31,F:511,C:381,H:2812,C:495,E:617,D:180,B:1078,C:13037,F:28,G:2305,F:34,E:161,E:96,F:473,D:8577",28,"f",2,1,3,0.3,0,0.27,0,0.6,0,"frequency","incorrect","1",0.1621,0.2301,0.1621,0.152133603820128,0,"mid"
"854d0b0a65e8a894","ABCDEFGGHBD","A:1414,B:1215,C:1748,D:714,E:749,F:762,G:1698,G:316,H:8493,B:881,D:5515",26,"f",3,2,4.88,0.15,0,0.95,0,0.05,0,"probability","incorrect","1",0.7701,0.9501,0.7701,0.0912221947004686,0,"high"
"8573dbef804de76d","HBBDEFCFGCHCBBEDEFGHHCBABDEFCCGFGCHAACBBC","H:5441,B:265,B:617,D:615,E:631,F:1747,C:1413,F:1583,G:2363,C:3300,H:8111,C:332,B:182,B:1069,E:2192,D:817,E:516,F:982,G:1780,H:14180,H:1014,C:999,B:699,A:3664,B:582,D:515,E:949,F:1331,C:133,C:1865,G:2732,F:1299,G:2700,C:9545,H:58046,A:416,A:1099,C:783,B:381,B:915,C:6281",56,"f",2,1,3.88,0,0,0.8,0,0.99,0,"frequency","correct","1",1e-04,1e-04,1e-04,0,0,"high"
"8639e8b71f52f386","BEHBDEFGFFGFBDCCCHBDBBDEDEEDB","B:3926,E:421,H:5045,B:621,D:1055,E:630,F:918,G:998,F:606,F:462,G:910,F:886,B:470,D:1487,C:22,C:383,C:438,H:3574,B:454,D:550,B:215,B:447,D:4919,E:718,D:671,E:383,E:494,D:614,B:3151",47,"f",3,3,3.75,0.25,0.1,0.2,0.5,0.8,0.27,"probability","incorrect","2",0.1711,0.5001,0.0771,0.465806845006567,-0.346195631490143,"high"
"86c8cea9b7cd33ad","ABABCBBCDEFGFGGHHCCBDBD","A:796,B:618,A:850,B:519,C:632,B:335,B:467,C:401,D:613,E:448,F:564,G:501,F:500,G:3480,G:634,H:490,H:5016,C:152,C:385,B:2105,D:33,B:281,D:4185",30,"m",3,1,4.13,0.27,0,0.01,0,0.99,0,"probability","correct","1",0.0041,0.0041,0.0041,0,0,"high"
"8745638fdf31eefe","ABCEDDBDDEFCFGHCEDCHGCGFEFG","A:3382,B:1183,C:2431,E:48,D:215,D:1150,B:448,D:350,D:532,E:1033,F:882,C:667,F:650,G:2290,H:8840,C:65,E:82,D:4434,C:3600,H:9133,G:1766,C:616,G:467,F:2950,E:1003,F:31,G:4950",37,"f",3,2,3.5,0.01,0,0.85,0,0.2,0,"frequency","incorrect","1",0.0411,0.9001,0.0411,1.34044893982506,0,"high"
"879d5b20d5880813","ABDEFGCFEHGFEDEFG","A:763,B:564,D:531,E:315,F:312,G:398,C:1115,F:637,E:3995,H:22693,G:267,F:17,E:66,D:531,E:466,F:433,G:1500",32,"f",3,1,3.38,0.2,0.1,0.9,0.5,0.5,0.27,"frequency","incorrect","2",0.1711,0.5001,0.3101,0.465806845006567,0.258251756696226,"high"
"8839c30832c3a4ce","ABBBHHCFCFBEDHCFEDEFEDEFCHFFG","A:1280,B:682,B:65,B:3980,H:2796,H:2600,C:751,F:1093,C:482,F:732,B:482,E:481,D:2829,H:2231,C:49,F:148,E:299,D:1181,E:448,F:698,E:82,D:2049,E:181,F:5151,C:65,H:15899,F:448,F:10750,G:2699",25,"f",3,1,3.38,0.5,0.1,0.2,0.5,0.2,0.27,"probability","incorrect","2",0.1711,0.2301,0.5001,0.128666609127543,0.465806845006567,"high"
"883d237f7530eafc","HDBAABD","H:10757,D:331,B:1268,A:247,A:935,B:5230,D:7817",50,"f",4,1,4.13,0.4,0.1,0.2,0.5,0.8,0.27,"probability","incorrect","2",0.1711,0.0501,0.1431,-0.533412283673855,-0.077610375781324,"high"
"8913b8a03c61f510","ABCCGFEDEBEFGFCCBBAAAAAHEDBBDBABAHHABDBABDDEFC","A:883,B:1032,C:398,C:583,G:1116,F:575,E:831,D:715,E:400,B:965,E:250,F:798,G:901,F:433,C:165,C:668,B:333,B:600,A:147,A:382,A:2478,A:1882,A:2300,H:18789,E:383,D:666,B:1933,B:950,D:382,B:650,A:749,B:682,A:4365,H:1182,H:6852,A:66,B:132,D:532,B:417,A:338,B:167,D:498,D:83,E:48,F:18,C:416",31,"m",3,2,3.88,0.02,0.1,0.02,0.5,0.27,0.27,"probability","incorrect","2",0.1711,0.0501,0.0021,-0.533412283673855,-1.91103071480718,"high"
"8915c065f824f6bb","ABDBBBCABDEFGHHHAABCCEEFH","A:78,B:2613,D:465,B:431,B:99,B:415,C:396,A:317,B:50,D:549,E:315,F:348,G:800,H:457,H:2049,H:4665,A:631,A:649,B:151,C:380,C:265,E:131,E:165,F:281,H:6447",31,"f",3,1,3.38,0.5,0,0.1,0,0.1,0,"frequency","correct","1",0.5001,0.5001,0.5001,0,0,"high"
"8ab7dcfdd2bac9e4","BHAABDCHCCFG","B:3769,H:8689,A:83,A:1100,B:2003,D:1034,C:449,H:4704,C:33,C:549,F:2202,G:1016",36,"f",2,1,3.38,0.27,0,0.27,0,0.27,0,"probability","correct","1",0.2701,0.2701,0.2701,0,0,"high"
"8c8e4ca1fd8114ea","ABCGGFEDEFHBDDECHHCDEHH","A:1264,B:933,C:1630,G:160,G:2038,F:1765,E:1352,D:846,E:32,F:9733,H:5826,B:648,D:400,D:1381,E:2266,C:1699,H:398,H:4101,C:284,D:1050,E:5416,H:647,H:7699",55,"m",3,3,3.88,0.25,0,0.1,0,0.7,0,"probability","incorrect","1",0.0451,0.1001,0.0451,0.346257535601358,0,"high"
"8e23e7633cd9371a","BABCBDEFGFCHHAAAABBDEHHBDECHABDECHGBBDEHHHABH","B:1109,A:1013,B:1414,C:1045,B:450,D:979,E:1896,F:1646,G:1762,F:2813,C:2096,H:362,H:22026,A:309,A:137,A:198,A:113,B:582,B:164,D:982,E:5363,H:2864,H:17448,B:2079,D:548,E:1430,C:3482,H:9747,A:1447,B:2947,D:548,E:1397,C:3569,H:16675,G:67,B:551,B:629,D:430,E:1964,H:429,H:8764,H:2996,A:930,B:4612,H:1199",55,"f",2,2,4.38,0.001,0,0.001,0,0.02,0,"frequency","correct","1",1e-04,1e-04,1e-04,0,0,"high"
